# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_nobaryon_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz3	9.7884368896484375e-01	9.5739997185862923e-11	1.0223978668649689e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz4	7.3953723907470703e-01	9.6850952740524526e-11	7.6358282303739147e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz5	5.5243968963623047e-01	1.0679138957562911e-10	5.1730733332671499e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-1	5.0894737243652344e-01	7.5235447049059893e-11	5.5536257168425465e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-2	3.9549064636230469e-01	8.5758573475811071e-11	4.6116747321345797e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-3	3.6270618438720703e-01	1.1760593379223946e-10	3.0840806470527010e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-4	2.8830671310424805e-01	1.0513600611490589e-10	2.7422262244691901e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-5	2.4513006210327148e-01	8.3471132133827294e-11	2.9367046526966982e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz0	5.7949924468994141e-01	7.5260326678711581e-11	7.6999299666056423e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz1	5.0847721099853516e-01	7.8170266660107136e-11	6.5047393686073713e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz2	3.6288452148437500e-01	6.7708792632458153e-11	4.6887076773490858e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz3	3.3786821365356445e-01	9.4151477110665443e-11	3.5885598826711435e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz4	3.4213495254516602e-01	9.5683734729067657e-11	3.5756856012564192e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz5	2.9795026779174805e-01	9.5886117162996475e-11	3.1073347905543346e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-1	6.6739273071289062e-01	7.3689186714266867e-11	3.2220609282549610e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-2	4.8056507110595703e-01	6.0562119631400478e-11	7.9350768108980093e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-3	2.9117679595947266e-01	5.0621985520168015e-11	5.7519829174512835e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-4	2.0269298553466797e-01	4.6636981440871778e-11	1.1801512204814723e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-5	1.6008472442626953e-01	5.6154769164497532e-11	1.8528496564965103e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz0	7.5833511352539062e-01	1.1397418262184822e-10	2.9569512840467730e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz1	6.9748306274414062e-01	1.2360336993812915e-10	2.6084326057989998e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz2	5.5224990844726562e-01	8.3076048248382504e-11	2.4279960476683578e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz3	5.1531982421875000e-01	1.2848508007606305e-10	4.4339685996236402e+08
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz4	4.4716835021972656e-01	4.6454996784867998e-11	6.6815714399499807e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz5	3.6121559143066406e-01	5.9156058099779325e-11	3.7697714338318691e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-1	7.7894783020019531e-01	1.8353099618928045e-10	4.1971367009645038e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-2	7.5913262367248535e-01	4.1355711260855011e-10	1.8356173803521004e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-3	6.2552452087402344e-01	4.8500455140139366e-10	6.7181522087883043e+08
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-4	6.0217380523681641e-01	2.8648008648905222e-10	2.1019743906696579e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-5	5.6540536880493164e-01	1.8129898372135407e-10	3.1186350700891218e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz0	8.0450439453125000e-01	1.2459160678476513e-10	5.9679692946853743e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz1	8.7869262695312500e-01	1.1786914672102942e-10	7.4548145243877850e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz2	6.5843582153320312e-01	8.6772547945208718e-11	7.3386364466842279e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz3	5.4932975769042969e-01	7.2439812581485280e-11	5.7994449121755943e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz4	4.5188999176025391e-01	1.0074027676397660e-10	2.9064550746573615e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz5	3.9979600906372070e-01	1.5260047462107703e-10	2.6198870616651492e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz-1	8.8808727264404297e-01	1.5137321071380721e-10	5.8668721397678452e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz-2	6.7103147506713867e-01	2.3459146768915277e-10	2.8604257506768923e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz-3	5.6989479064941406e-01	6.0257800737682367e-10	6.2093154601969206e+08
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz-4	4.6376514434814453e-01	1.5359660494635753e-10	2.7366183839998355e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz-5	3.5748147964477539e-01	1.6296111072353287e-10	2.1936612855520520e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz0	9.7749423980712891e-01	1.1760509674879569e-10	8.3116656236000996e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz1	9.8337936401367188e-01	9.3877349228748027e-11	9.6306962245502186e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz2	9.0441322326660156e-01	7.2500065517979660e-11	1.0056374768503258e+10
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz3	7.2773933410644531e-01	8.3745744960094301e-11	5.2110956734739285e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz4	5.4939460754394531e-01	1.2155974285118900e-10	3.8394926039241405e+09
/SS/5/PX-2PY-1PZ-1/b_X/eta0/bT0/bz5	4.3294811248779297e-01	1.5057191042445510e-10	2.8753577693696833e+09
