# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_pycontract_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz2	4.8336286727644119e+09	4.4157384176986636e-01	7.6000750021826277e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz3	4.1732314836257858e+09	2.7085014974654215e-01	8.6008627293425713e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz4	3.5699884510335350e+09	2.4153233915936329e-01	1.3979947486344503e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz5	3.0503156565854626e+09	2.6402061959425982e-01	1.0370282213509134e+10
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-1	4.4770944357361412e+09	3.8706084548293790e-01	1.1566900883890869e+10
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-2	3.8788396854455070e+09	3.9185628926625571e-01	3.8740719658650565e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-3	3.5737274181300182e+09	5.0488909307426788e-01	1.6979433704636374e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-4	3.2971135181221409e+09	7.6341180833600020e-01	6.5838582535633194e+08
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz-5	3.0147113870835943e+09	4.2306651346080204e-01	6.2150972294915075e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz0	4.7220235294132442e+09	4.3157900669239802e-01	1.0941272527601885e+10
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz1	4.3022142227635260e+09	4.9808030786005031e-01	8.6375914784656658e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz2	3.5444483621902561e+09	5.6493653815305356e-01	6.0163060763851299e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz3	2.9790026620643883e+09	5.1880693758187424e-01	4.6035692842564678e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz4	2.3972086679497595e+09	5.5706033311326575e-01	2.5216179786270981e+09
/SS/5/PX-1PY2PZ-1/b_X/eta0/bT0/bz5	1.9128017306418400e+09	5.2198028795959628e-01	1.5451254067708521e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-1	3.5709801572710695e+09	5.0214216170584980e-01	7.1114923812410641e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-2	2.8209716324255080e+09	1.2987161982279600e+00	1.2942612118184283e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-3	2.0615567763396292e+09	7.3303121430930918e-01	1.9237928004558992e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-4	1.4704954800167241e+09	1.1974467402608056e+00	8.3649794900360930e+08
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz-5	1.1378904705308342e+09	3.6824177928040509e+00	1.4409632364457008e+08
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz0	4.0030965289109521e+09	5.2879449734154227e-01	7.5702310614730139e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz1	3.9755221488846393e+09	5.6648641124354226e-01	7.0178596873270702e+09
