# file_a: LQ2/data/c2pt/S64T64_gpt_lq2.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/I/PX-2PY2PZ5	3.0656250000000000e+01	7.2446539993170018e-10	3.2438882269164071e+09
/SS/I/PX-2PY2PZ6	6.2550781250000000e+01	1.4691678080490345e-09	4.1012879790683770e+09
/SS/I/PX-2PY2PZ7	2.8825000000000000e+02	9.4341105758970356e-10	5.0961770734748087e+09
/SS/I/PX-2PY2PZ8	1.5962500000000000e+03	7.0837114580947661e-10	5.1564325013458395e+09
/SS/I/PX-2PY2PZ9	3.1015000000000000e+03	1.0546825144489474e-09	4.1679993029980292e+09
/SS/I/PX0PY-1PZ5	1.5597343750000000e+03	4.5400202051830759e-09	1.4848142030966744e+09
/SS/I/PX0PY-1PZ6	4.1940000000000000e+03	1.4068274475138874e-09	4.8277817041991634e+09
/SS/I/PX0PY-1PZ7	5.9815000000000000e+03	2.3401507798021771e-09	5.8518918322762003e+09
/SS/I/PX0PY-1PZ8	5.7190000000000000e+03	3.7009999885890173e-09	7.9910937712575045e+09
/SS/I/PX0PY-1PZ9	4.7200000000000000e+03	2.4604987734339034e-09	5.5504411639200315e+09
/SS/I/PX0PY-2PZ5	7.2594531250000000e+02	1.5309448185391244e-09	9.1866783869499755e+08
/SS/I/PX0PY-2PZ6	1.8775625000000000e+03	1.1392972870293917e-09	9.2420243101965389e+09
/SS/I/PX0PY-2PZ7	2.3472500000000000e+03	9.8184037403308264e-10	1.5961063915460503e+10
/SS/I/PX0PY-2PZ8	1.9330000000000000e+03	2.8578694831706684e-09	2.3616440424913874e+09
/SS/I/PX0PY-2PZ9	2.1385000000000000e+03	1.8207361465478238e-09	5.5978481531920977e+09
/SS/I/PX0PY0PZ5	1.8023750000000000e+03	1.4511606641454275e-09	7.4455375993114958e+09
/SS/I/PX0PY0PZ6	4.7571250000000000e+03	2.2548018952950437e-09	3.3912561244527230e+09
/SS/I/PX0PY0PZ7	7.1095000000000000e+03	1.5016282676529884e-09	1.1153233457407368e+10
/SS/I/PX0PY0PZ8	6.7870000000000000e+03	7.9622051789062389e-09	1.9865962007201927e+09
/SS/I/PX0PY0PZ9	3.6040000000000000e+03	2.5918581093658017e-09	5.1736919077793312e+09
/SS/I/PX0PY1PZ5	1.1576406250000000e+03	1.2346285434407486e-09	3.6312554050962052e+09
/SS/I/PX0PY1PZ6	3.1121250000000000e+03	1.8009570999220749e-09	6.9423562721302071e+09
/SS/I/PX0PY1PZ7	4.9610000000000000e+03	2.7439899109978432e-09	8.2004399595579252e+09
/SS/I/PX0PY1PZ8	4.3380000000000000e+03	1.1331191000440999e-09	3.4282578777905922e+10
/SS/I/PX0PY1PZ9	3.6100000000000000e+02	4.2623508769974163e-09	5.5349472990077248e+09
/SS/I/PX0PY2PZ5	4.1285156250000000e+02	1.2877491420839369e-09	1.0754937353588629e+09
/SS/I/PX0PY2PZ6	1.1129375000000000e+03	3.3030468846020109e-09	1.9878660509792504e+09
/SS/I/PX0PY2PZ7	1.7657500000000000e+03	8.1707283095822147e-10	1.1093724209531858e+10
/SS/I/PX0PY2PZ8	1.0200000000000000e+03	9.2606707982741736e-10	6.5857378199769955e+09
/SS/I/PX0PY2PZ9	1.3515000000000000e+03	1.2454768079894928e-09	1.1718781381427319e+10
/SS/I/PX1PY-1PZ5	9.1662500000000000e+02	1.3290280171466845e-09	2.2073266758566456e+09
/SS/I/PX1PY-1PZ6	2.4267500000000000e+03	5.0427477315874086e-09	1.9555731126606610e+09
/SS/I/PX1PY-1PZ7	3.1725000000000000e+03	1.1733034595477131e-09	2.4196882111714977e+10
/SS/I/PX1PY-1PZ8	3.0015000000000000e+03	1.7902462344719643e-09	6.8126342859168644e+09
/SS/I/PX1PY-1PZ9	2.8370000000000000e+03	4.2330518981296426e-09	3.7863519719513245e+09
/SS/I/PX1PY-2PZ5	4.6228906250000000e+02	1.3567643966745645e-09	2.3220150448986521e+09
/SS/I/PX1PY-2PZ6	1.0879687500000000e+03	9.3184325827855857e-09	7.3641627811527753e+08
/SS/I/PX1PY-2PZ7	8.7175000000000000e+02	9.5750772033582862e-10	1.2323299077755207e+10
/SS/I/PX1PY-2PZ8	6.0376953125000000e+02	1.7337178836075528e-09	4.0962595744208102e+09
/SS/I/PX1PY-2PZ9	5.1849804687500000e+02	2.3994672770934690e-09	5.0871438506709652e+09
/SS/I/PX1PY0PZ5	1.0433281250000000e+03	2.6563460009760589e-09	7.7110362418802738e+08
/SS/I/PX1PY0PZ6	2.7875000000000000e+03	1.1017271135014386e-09	4.6479948528680172e+09
/SS/I/PX1PY0PZ7	4.2230000000000000e+03	1.2308449080749450e-09	1.0686197172407604e+10
/SS/I/PX1PY0PZ8	4.7470000000000000e+03	1.9460740927958712e-09	8.7346106326659832e+09
/SS/I/PX1PY0PZ9	3.7120000000000000e+03	1.4971641756991369e-09	4.1426884997638550e+09
/SS/I/PX1PY1PZ5	6.9517187500000000e+02	8.4772476783532861e-10	3.2392463059375477e+09
/SS/I/PX1PY1PZ6	2.0610000000000000e+03	1.2891161540939398e-09	4.5335367405238609e+09
/SS/I/PX1PY1PZ7	3.6020000000000000e+03	1.3749003970208025e-09	9.8263413001292171e+09
/SS/I/PX1PY1PZ8	3.8580000000000000e+03	2.2756717404095741e-09	5.9898443235177002e+09
/SS/I/PX1PY1PZ9	1.7750000000000000e+03	8.0456016674293532e-09	5.7111519170885146e+08
/SS/I/PX1PY2PZ5	3.1627343750000000e+02	2.1409040789681992e-09	1.5496416389104619e+09
/SS/I/PX1PY2PZ6	1.0255625000000000e+03	2.5933796873447883e-09	1.4981043125186977e+09
/SS/I/PX1PY2PZ7	1.9200000000000000e+03	1.6422704051043718e-09	4.7533777691289310e+09
/SS/I/PX1PY2PZ8	1.8487500000000000e+03	1.4401124959020423e-09	3.5484081692083559e+09
/SS/I/PX1PY2PZ9	3.2750000000000000e+02	1.6491042880299923e-09	4.3420624940721903e+09
/SS/I/PX2PY-1PZ5	2.1559375000000000e+02	1.8003124877475046e-09	1.7509991619803462e+09
/SS/I/PX2PY-1PZ6	5.1290625000000000e+02	1.0231859724387054e-09	7.0229047342551870e+09
/SS/I/PX2PY-1PZ7	3.4562500000000000e+02	1.5778966192601117e-09	5.1773801600993357e+09
/SS/I/PX2PY-1PZ8	4.8799218750000000e+02	1.4657017956358230e-09	2.7940095421883125e+09
/SS/I/PX2PY-1PZ9	4.0365234375000000e+02	1.6687609930426261e-09	3.4149573597698116e+09
/SS/I/PX2PY-2PZ5	1.2639453125000000e+02	1.9461673200950498e-09	8.7497639253494310e+08
/SS/I/PX2PY-2PZ6	1.8032812500000000e+02	2.5456537164057586e-09	1.7765429186702330e+09
/SS/I/PX2PY-2PZ7	3.5150000000000000e+02	2.4541972292041103e-09	2.6776707964835467e+09
/SS/I/PX2PY-2PZ8	1.2780000000000000e+03	1.1689511556781066e-09	3.3191582173723803e+09
/SS/I/PX2PY-2PZ9	1.4642500000000000e+03	5.4021853684953628e-09	7.2786634959039378e+08
/SS/I/PX2PY0PZ5	2.1164843750000000e+02	3.6746380909402541e-09	4.2191493745214021e+08
/SS/I/PX2PY0PZ6	6.5268750000000000e+02	7.3380655019000532e-09	1.5318416174660556e+09
/SS/I/PX2PY0PZ7	9.5100000000000000e+02	8.0464705925960743e-09	1.0113422266799161e+09
/SS/I/PX2PY0PZ8	9.1250000000000000e+02	4.9728992919244915e-10	2.5338617582149593e+10
