# file_a: LQ2/data/c2pt/S64T64_gpt_lq2_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/I/PX1PY2PZ7	2.5125000000000000e+01	7.3440012712326521e-12	1.1973389358518295e+10
/SS/I/PX1PY2PZ8	1.6250000000000000e+01	4.4632625137009384e-11	2.9619749571128078e+09
/SS/I/PX1PY2PZ9	1.1000000000000000e+01	1.1591978686801982e-11	9.1132337481977730e+09
/SS/I/PX2PY-1PZ5	2.7968750000000000e+00	7.9321266461693930e-12	1.2710044210851562e+09
/SS/I/PX2PY-1PZ6	1.4521484375000000e+00	9.7359014947443684e-12	1.0159633681834059e+10
/SS/I/PX2PY-1PZ7	7.6250000000000000e+00	1.5456237953117103e-11	8.2026081642640934e+09
/SS/I/PX2PY-1PZ8	1.4000000000000000e+01	1.0475801504130375e-11	1.8541105479828575e+10
/SS/I/PX2PY-1PZ9	8.0000000000000000e+00	1.5870430109966414e-11	3.4149568845127969e+09
/SS/I/PX2PY-2PZ5	1.0546875000000000e+00	4.9765022404110023e-11	8.7497638829052436e+08
/SS/I/PX2PY-2PZ6	5.0097656250000000e-01	1.4785013960130362e-11	3.3780099284907908e+09
/SS/I/PX2PY-2PZ7	4.1875000000000000e+00	2.4238878758105535e-11	2.6776707273556538e+09
/SS/I/PX2PY-2PZ8	1.1125000000000000e+01	1.9449425848335597e-11	4.5340829622133074e+09
/SS/I/PX2PY-2PZ9	7.0000000000000000e+00	4.6857523042402459e-11	7.2786639038077819e+08
/SS/I/PX2PY0PZ5	3.5859375000000000e+00	8.9725492125976330e-11	4.2191486862070632e+08
/SS/I/PX2PY0PZ6	4.3125000000000000e+00	3.7595273702137325e-11	1.5318416947369738e+09
/SS/I/PX2PY0PZ7	3.4609375000000000e+00	1.1927631146860120e-10	1.0113414030336273e+09
